Id,uid,Timestamp,Identifier,Question,Status,Concept Id,uid (from Concept Id),concept id UID,Activity Mastery History,Activity Mastery,Training Session Activities,AnswerId,Answer (from AnswerId),Correct (from AnswerId),respuesta correcta Texto,Id (from AnswerId),Module Id (from Topic Id) (from Concept Id),Topic Id (from Concept Id),Modules User Saved,CorrectAnswer,videoFeedBack,feedbackText
358489,recIml09x3XB7PLAi,2021-01-12 18:15,A-AN48,Which of the following is NOT a crucial declaration for your customer to make?,active,171525,recC3tgD4CiRjhGUD,recIml09x3XB7PLAi,,"647,1543,2435,4641,5713,6535,7268,8050,9161,11906,13005,13784,14482,15152,15872,16480,17175,17914,19979,20683,21396,22059,23276,24041,24588,25065,25655,26086,26946,27439,27930,30748,31477,32657,34203,35027,35722,36330,37025,38769,39445,40183,40875,41569,42263,43447,44141,45475,46338,49418,50244,53302,54754,55514,56251,57027,57770,58575,59353,60153,60872,61562,62272,62952,63647,64337,65106,65723,66505,67154,67944,68728,69492,70250,71019,71803,72572,73312,74023,74732,75414,76129,76908,77521,78298,78954,79645,80428,81230,82008,83306,84158,84851,85476,86226,86980,87589,88395,89077,89814,90509,91201,91725,92341,92748,93323,93988,94656,95420,96115,96809,97427,98154,98893,99670",,"1761720,1761719,1761721,1761718","If they prefer to complete the transaction online or in person , What kind of cars they’ve owned in the past, What their hot button preferences are, What their time frame is","0, 1, 0, 0",What kind of cars they’ve owned in the past,1761719,5091,22171,,1761719,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358490,recQz5yObgkSWU6Sh,2021-01-12 18:15,A-AN52,Establishing customer declarations isn’t a major factor in the sales process as long as you’re a good conversationalist.,active,171525,recC3tgD4CiRjhGUD,recQz5yObgkSWU6Sh,,"648,1544,2436,4642,5714,6536,7269,8051,9162,11907,13006,13785,14483,15153,15873,16481,17176,17915,19980,20684,21397,22060,23277,24042,24589,25066,25656,26087,26947,27440,27931,30749,31478,32658,34204,35028,35723,36331,37026,38770,39446,40184,40876,41570,42264,43448,44142,45476,46339,49419,50245,53303,54755,55515,56252,57028,57771,58576,59354,60154,60873,61563,62273,62953,63648,64338,65107,65724,66506,67155,67945,68729,69493,70251,71020,71804,72573,73313,74024,74733,75415,76130,76909,77522,78299,78955,79646,80429,81231,82009,83307,84159,84852,85477,86227,86981,87590,88396,89078,89815,90510,91202,91726,92342,92749,93324,93989,94657,95421,96116,96810,97428,98155,98894,99671",,"1596392,1825861","False, True",,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358509,recQ5vj0qJcFuDP06,2021-01-12 18:15,A-AN72,"Finish this definition of the word “conversation”: 
A talk, especially an informal one, between two or more people, in which _______. 
",active,171527,recNf0iS0uOC9G1kc,recQ5vj0qJcFuDP06,,"649,1545,2437,4643,5715,6537,7270,8052,9163,11908,13007,13786,14484,15154,15874,16482,17177,17916,19981,20685,21398,22061,23278,24043,24590,25067,25657,26088,26948,27441,27932,30750,31479,32659,34205,35029,35724,36332,37027,38771,39447,40185,40877,41571,42265,43449,44143,45477,46340,49420,50246,53304,54756,55516,56253,57029,57772,58577,59355,60155,60874,61564,62274,62954,63649,64339,65108,65725,66507,67156,67946,68730,69494,70252,71021,71805,72574,73314,74025,74734,75416,76131,76910,77523,78300,78956,79647,80430,81232,82010,83308,84160,84853,85478,86228,86982,87591,88397,89079,89816,90511,91203,91727,92343,92750,93325,93990,94658,95422,96117,96811,97429,98156,98895,99672",,"1761655,1761654,1761653,1761652","everyone gets what they want, news and ideas are exchanged, one gets information from the other, one person hears about another’s life ","0, 1, 0, 0",news and ideas are exchanged,1761654,5091,22171,,1761654,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358510,recjLowjkDjvWRsS0,2021-01-12 18:15,A-AN73,"Once you’ve established a customer’s preferred communication method, what is the next step in the digital sales process?",active,171527,recNf0iS0uOC9G1kc,recjLowjkDjvWRsS0,,"650,1546,2438,4644,5716,6538,7271,8053,9164,11909,13008,13787,14485,15155,15875,16483,17178,17917,19982,20686,21399,22062,23279,24044,24591,25068,25658,26089,26949,27442,27933,30751,31480,32660,34206,35030,35725,36333,37028,38772,39448,40186,40878,41572,42266,43450,44144,45478,46341,49421,50247,53305,54757,55517,56254,57030,57773,58578,59356,60156,60875,61565,62275,62955,63650,64340,65109,65726,66508,67157,67947,68731,69495,70253,71022,71806,72575,73315,74026,74735,75417,76132,76911,77524,78301,78957,79648,80431,81233,82011,83309,84161,84854,85479,86229,86983,87592,88398,89080,89817,90512,91204,91728,92344,92751,93326,93991,94659,95423,96118,96812,97430,98157,98896,99673",,"1761657,1761658,1761656,1761659","Begin asking them questions about what they’re looking for in a vehicle, Message them to confirm they’re reachable on the method they prefer, Offer them several different financing and leasing options, Start a conversation with them to establish a connection","0, 0, 0, 1",Start a conversation with them to establish a connection,1761659,5091,22171,,1761659,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358512,rechiVpeVwHzrJssc,2021-01-12 18:15,A-AN75,"During a digital sale, why is it important to avoid having the conversation turn into an interrogation?",active,171527,recNf0iS0uOC9G1kc,rechiVpeVwHzrJssc,,"651,1547,2439,4645,5717,6539,7272,8054,9165,11910,13009,13788,14486,15156,15876,16484,17179,17918,19983,20687,21400,22063,23280,24045,24592,25069,25659,26090,26950,27443,27934,30752,31481,32661,34207,35031,35726,36334,37029,38773,39449,40187,40879,41573,42267,43451,44145,45479,46342,49422,50248,53306,54758,55518,56255,57031,57774,58579,59357,60157,60876,61566,62276,62956,63651,64341,65110,65727,66509,67158,67948,68732,69496,70254,71023,71807,72576,73316,74027,74736,75418,76133,76912,77525,78302,78958,79649,80432,81234,82012,83310,84162,84855,85480,86230,86984,87593,88399,89081,89818,90513,91205,91729,92345,92752,93327,93992,94660,95424,96119,96813,97431,98158,98897,99674",,"1761650,1761648,1761649,1761651","Customers may not answer your questions correctly if they feel like they’re being interrogated, Customers may not provide you with a good referral if they feel like they’re being interrogated, Customers will look for a way to escape if they feel like they’re being interrogated, The middle portion of the sales process is supposed to involve a lot of questions","0, 0, 1, 0",Customers will look for a way to escape if they feel like they’re being interrogated,1761649,5091,22171,,1761649,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358513,recx3E407kqoAewXc,2021-01-12 18:15,A-AN76,A conversation is a two-way relationship where _______.,active,171527,recNf0iS0uOC9G1kc,recx3E407kqoAewXc,,"652,1548,2440,4646,5718,6540,7273,8055,9166,11911,13010,13789,14487,15157,15877,16485,17180,17919,19984,20688,21401,22064,23281,24046,24593,25070,25660,26091,26951,27444,27935,30753,31482,32662,34208,35032,35727,36335,37030,38774,39450,40188,40880,41574,42268,43452,44146,45480,46343,49423,50249,53307,54759,55519,56256,57032,57775,58580,59358,60158,60877,61567,62277,62957,63652,64342,65111,65728,66510,67159,67949,68733,69497,70255,71024,71808,72577,73317,74028,74737,75419,76134,76913,77526,78303,78959,79650,80433,81235,82013,83311,84163,84856,85481,86231,86985,87594,88400,89082,89819,90514,91206,91730,92346,92753,93328,93993,94661,95425,96120,96814,97432,98159,98898,99675",,"1761646,1761644,1761645,1761647","both people have equal power as they transfer thoughts to one another, one person expresses their ideas and the other provides their feedback, one person holds power as they transfer thoughts to the other person, two people provide their feedback on a specific topic","1, 0, 0, 0",both people have equal power as they transfer thoughts to one another,1761646,5091,22171,,1761646,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358496,recBJxiiccB1zmjyR,2021-01-12 18:15,A-AN60,Which of the following is NOT a crucial ingredient in your initial response to a potential customer?,active,171541,recwjM2CFen3JiqiK,recBJxiiccB1zmjyR,,"653,1549,2441,4647,5719,6541,7274,8056,9167,11912,13011,13790,14488,15158,15878,16486,17181,17920,19985,20689,21402,22065,23282,24047,24594,25071,25661,26092,26952,27445,27936,30754,31483,32663,34209,35033,35728,36336,37031,38775,39451,40189,40881,41575,42269,43453,44147,45481,46344,49424,50250,53308,54760,55520,56257,57033,57776,58581,59359,60159,60878,61568,62278,62958,63653,64343,65112,65729,66511,67160,67950,68734,69498,70256,71025,71809,72578,73318,74029,74738,75420,76135,76914,77527,78304,78960,79651,80434,81236,82014,83312,84164,84857,85482,86232,86986,87595,88401,89083,89820,90515,91207,91731,92347,92754,93329,93994,94662,95426,96121,96815,97433,98160,98899,99676",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358497,reclCi0KPC2dPBusZ,2021-01-12 18:15,A-AN61,"The main thing each customer really wants is:
",active,171541,recwjM2CFen3JiqiK,reclCi0KPC2dPBusZ,,"654,1550,2442,4648,5720,6542,7275,8057,9168,11913,13012,13791,14489,15159,15879,16487,17182,17921,19986,20690,21403,22066,23283,24048,24595,25072,25662,26093,26953,27446,27937,30755,31484,32664,34210,35034,35729,36337,37032,38776,39452,40190,40882,41576,42270,43454,44148,45482,46345,49425,50251,53309,54761,55521,56258,57034,57777,58582,59360,60160,60879,61569,62279,62959,63654,64344,65113,65730,66512,67161,67951,68735,69499,70257,71026,71810,72579,73319,74030,74739,75421,76136,76915,77528,78305,78961,79652,80435,81237,82015,83313,84165,84858,85483,86233,86987,87596,88402,89084,89821,90516,91208,91732,92348,92755,93330,93995,94663,95427,96122,96816,97434,98161,98900,99677",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358498,recQFPWr9RzGpLY2z,2021-01-12 18:15,A-AN62,Which of these is the best way to listen to your customers? ,active,171541,recwjM2CFen3JiqiK,recQFPWr9RzGpLY2z,,"655,1551,2443,4649,5721,6543,7276,8058,9169,11914,13013,13792,14490,15160,15880,16488,17183,17922,19987,20691,21404,22067,23284,24049,24596,25073,25663,26094,26954,27447,27938,30756,31485,32665,34211,35035,35730,36338,37033,38777,39453,40191,40883,41577,42271,43455,44149,45483,46346,49426,50252,53310,54762,55522,56259,57035,57778,58583,59361,60161,60880,61570,62280,62960,63655,64345,65114,65731,66513,67162,67952,68736,69500,70258,71027,71811,72580,73320,74031,74740,75422,76137,76916,77529,78306,78962,79653,80436,81238,82016,83314,84166,84859,85484,86234,86988,87597,88403,89085,89822,90517,91209,91733,92349,92756,93331,93996,94664,95428,96123,96817,97435,98162,98901,99678",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358499,recXkHvuLSD8MfIBg,2021-01-12 18:15,A-AN64,"Why are immediate responses so important in the digital sales process?
",active,171541,recwjM2CFen3JiqiK,recXkHvuLSD8MfIBg,,"656,1552,2444,4650,5722,6544,7277,8059,9170,11915,13014,13793,14491,15161,15881,16489,17184,17923,19988,20692,21405,22068,23285,24050,24597,25074,25664,26095,26955,27448,27939,30757,31486,32666,34212,35036,35731,36339,37034,38778,39454,40192,40884,41578,42272,43456,44150,45484,46347,49427,50253,53311,54763,55523,56260,57036,57779,58584,59362,60162,60881,61571,62281,62961,63656,64346,65115,65732,66514,67163,67953,68737,69501,70259,71028,71812,72581,73321,74032,74741,75423,76138,76917,77530,78307,78963,79654,80437,81239,82017,83315,84167,84860,85485,86235,86989,87598,88404,89086,89823,90518,91210,91734,92350,92757,93332,93997,94665,95429,96124,96818,97436,98163,98902,99679",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358501,recPuCw4hHa2fPdmx,2021-01-12 18:15,A-AN65,"Which of these is a simple way that salespeople often miss out on opportunities?
",active,171541,recwjM2CFen3JiqiK,recPuCw4hHa2fPdmx,,"657,1553,2445,4651,5723,6545,7278,8060,9171,11916,13015,13794,14492,15162,15882,16490,17185,17924,19989,20693,21406,22069,23286,24051,24598,25075,25665,26096,26956,27449,27940,30758,31487,32667,34213,35037,35732,36340,37035,38779,39455,40193,40885,41579,42273,43457,44151,45485,46348,49428,50254,53312,54764,55524,56261,57037,57780,58585,59363,60163,60882,61572,62282,62962,63657,64347,65116,65733,66515,67164,67954,68738,69502,70260,71029,71813,72582,73322,74033,74742,75424,76139,76918,77531,78308,78964,79655,80438,81240,82018,83316,84168,84861,85486,86236,86990,87599,88405,89087,89824,90519,91211,91735,92351,92758,93333,93998,94666,95430,96125,96819,97437,98164,98903,99680",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
